	CNA: BLCA	CNA: BRCA	CNA: CESC	CNA: COAD	CNA: ESCA	CNA: HNSC	CNA: KIRC	CNA: KIRP	CNA: LIHC	CNA: LUAD	CNA: LUSC	CNA: PRAD	CNA: READ	CNA: STAD	CNA: THCA	CNA: UCEC	GE: BLCA	GE: BRCA	GE: CESC	GE: COAD	GE: ESCA	GE: HNSC	GE: KIRC	GE: KIRP	GE: LIHC	GE: LUAD	GE: LUSC	GE: PRAD	GE: READ	GE: STAD	GE: THCA	GE: UCEC	METH: BLCA	METH: BRCA	METH: CESC	METH: COAD	METH: ESCA	METH: HNSC	METH: KIRC	METH: KIRP	METH: LIHC	METH: LUAD	METH: LUSC	METH: PRAD	METH: READ	METH: STAD	METH: THCA	METH: UCEC	MF: BLCA	MF: BRCA	MF: CESC	MF: COAD	MF: ESCA	MF: HNSC	MF: KIRC	MF: KIRP	MF: LIHC	MF: LUAD	MF: LUSC	MF: PRAD	MF: READ	MF: STAD	MF: THCA	MF: UCEC
SLC19A2	0.0	0.0	0.0	0.0	0.5740740740740741	0.0	0.1333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3052631578947368	0.0	0.1201753546761312	0.0393827642724264	0.0090231977062655	0.0850324485787544	0.1036321146638392	0.0875853406041768	0.1167595164604142	0.0487064233777695	0.0336633553215308	0.0472347069308322	0.0721257607849416	0.0972740873675742	0.0468087179092965	0.0249783225962198	0.0940326856675299	0.0164187334141558	0.0143010374234391	0.0104411004577156	0.0025686623669416	0.0030511082742985	0.0091090384137284	0.0058154703765664	0.0127247167516254	0.0045137909317195	0.0010507457670515	0.0007361250414558	0.0193316745226246	0.0104000545222235	0.0146950943561617	0.0112442750160278	0.0060755702616911	0.0059765789865997	0.0	0.0	0.0	0.0054082857442997	0.0	0.005473149082072	0.0	0.0	0.0247854929789547	0.020294560691518	0.0	0.0227416077144589	0.0	0.0122790255633138	0.0069692362871223	0.0037513769255591
SLC19A3	0.7840909090909091	0.0	0.0	0.0	0.0	0.4131578947368421	0.0	0.0603015075376884	0.0	0.0	0.3517699115044248	0.0	0.0	0.0	0.1444444444444444	0.0	0.1226022470050668	0.6703497196543426	0.2178965421978948	0.1028290181489534	0.071461741279965	0.0924617937810983	0.0725710496723845	0.1030214464367021	0.1777065806874769	0.4378193428924929	0.3886130354903489	0.1625815705514236	0.0046557573298686	0.0814660518883486	0.1222471538548301	0.1524067900895055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052925495722139	0.02713507211606	0.0	0.0267362031070716	0.0108965746795353	0.0127902111559425	0.0	0.049185391511064	0.0204746452161658	0.0	0.0	0.0	0.0	0.0	0.0263858059605024
SLC1A2	0.1531531531531531	0.0	0.1013215859030837	0.0	0.3518518518518518	0.2575757575757576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1589047192557966	0.0332712389972	0.1062724147677231	0.0630736694240114	0.0	0.0863963205752928	0.0277416069679366	0.221442976413078	0.1360276717283915	0.1723431407212623	0.1326535233666269	0.0099189297240361	0.090714166438331	0.0472503259731366	0.1661903265122541	0.0837358937468437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10317332495376	0.0052591862763403	0.0	0.010207316582154	0.0249991207962393	0.0081643147785385	0.0	0.0	0.0239193732094143	0.0	0.0	0.0224989137259987	0.0	0.0	0.0055739237131462	0.0
SLC1A3	0.0	0.0	0.0	0.252906976744186	0.0	0.0	0.0	0.0	0.0	0.6280991735537191	0.7359667359667359	0.0	0.0	0.0	0.0	0.0	0.063922402043771	0.147515361072918	0.3196672081424588	0.0189242487551665	0.062313598650196	0.0578574905788656	0.1751993523005146	0.1433352803245962	0.1383002028123688	0.0352635906526249	0.0315103380307764	0.1323244646048068	0.0006366155120096	0.0938983941237592	0.0066780601890763	0.1260491833628396	0.0322628458628092	0.2261937476771639	0.0064309566902376	0.1787801804918979	0.0510656305493569	0.0048407470184899	0.0683560638902511	0.0342816830846771	0.015515397693238	0.1536293279052431	0.072066827092254	0.0347068505164147	0.0442806655547837	0.0622991017453876	0.0290900032103983	0.0126434867288064	0.0	0.0105769584704069	0.0274887289081355	0.0	0.0	0.0	0.0	0.0	0.0248436239205508	0.0602439674145142	0.0	0.0	0.0	0.0129232289782035	0.0	0.0037229732534496
SLC67A1	0.0	0.0	0.4493392070484583	0.0	0.5448275862068965	0.4289473684210526	0.0	0.0	0.0	0.3793103448275862	0.5420353982300884	0.0	0.0	0.0	0.0	0.0	0.026971366996153	0.0964387846134229	0.1150943711051017	0.0557546119437619	0.002320650131264	0.0220044129986385	0.0340904680003402	0.018446655119883	5.556363044631019e-05	0.1329067054785785	0.0463983046227992	0.04184855896454	0.0333319360104805	0.0111637949798488	0.096349014063243	0.0818055412898989	0.1634650873747922	0.0465519225590869	0.3066010099388267	0.1997355488304378	0.1650794277607304	0.1917524513133866	0.2324779338695324	0.1580646829208757	0.0515453675831185	0.1417042260757066	0.0622908768353104	0.1430170784644369	0.1581983566653287	0.0207464347745136	0.3368879757646087	0.2280853604288256	0.0	0.0	0.0	0.0	0.0	0.0054973013904205	0.0	0.0409097531960461	0.0246540291692455	0.0204040207439274	0.0	0.0	0.0	0.0	0.0	0.0114573910540662
SLC22A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0476190476190476	0.0	0.4359504132231406	0.8024948024948025	0.084084084084084	0.0	0.4906832298136646	0.2210526315789473	0.0	0.0204901464158806	0.026267891383832	0.0411913918507521	0.1149745304177815	0.0657588805996191	0.0690282116063059	0.0703360361844086	0.0489504492737726	0.0888044891991121	0.1391963609491021	0.1593635755156972	0.0474230893665283	0.0787151912946913	0.0395314874139632	0.1479674738623897	0.097881560744614	0.0714319020231563	0.0513474052096109	0.0861960871773513	0.0116463905397703	0.0427282038600167	0.041827992870181	0.0227733259829789	0.0236505807923239	0.0106465645168689	0.0369475087198293	0.0187167384306365	0.022781576039042	0.025291328573167	0.0071276551750766	0.0496311159059296	0.0683517020786514	0.0	0.0	0.0	0.0	0.0	0.005480280851306	0.0	0.0409659332673529	0.0	0.0	0.0	0.0227733181713101	0.0	0.0129203928033956	0.0036025826478171	0.030917063810072
SLC25A13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3033033033033033	0.0	0.0	0.0105263157894736	0.0	0.0402886617715608	0.0004889024499901	0.0776979315082616	0.013243362802994	0.0298786939226472	0.0130593758387626	0.021524946155295	0.0109369250778011	0.0383187666189509	0.0803839419192701	0.0710203368360345	0.0255135682705902	0.0078337637072167	0.0551028790102129	0.0072617864427068	0.0953905616493154	0.0101708091367792	0.0014348877277247	0.0102107859090362	0.001254254733801	0.0122328470722212	0.0057548763104879	0.0101028348122459	0.0015000552421118	0.0081865821205673	0.0033827349156997	0.0139957131812761	0.0088165947142229	0.0018252750608506	0.0004093761446724	0.0018379894413352	0.0058753792580682	0.0	0.0211266190415484	0.0	0.0163045280881554	0.0	0.0	0.0128160091801876	0.0818245489838596	0.0	0.0	0.0546732831060209	0.0	0.0	0.0130415073906663	0.0036022836003976	0.0193125480580948
SLC25A4	0.5315315315315315	0.3735199138858989	0.0	0.4622093023255814	0.6111111111111109	0.0	0.1677419354838709	0.0	0.0	0.3863636363636364	0.0	0.0	0.4675324675324675	0.6335403726708075	0.0526315789473684	0.0	0.1204032838542501	0.0418415433057956	0.0494606169083915	0.046713875436901	0.2757877171806622	0.1344453130969133	0.0813280874419579	0.0673442016763688	0.0192834636946372	0.0674136255230826	0.0972908243592567	0.0575300610746225	0.1284347854812384	0.135216363003347	0.0248806368167139	0.0030038841251308	0.0217007462511073	0.0094746310430637	0.0050367838389476	0.0052689831881714	0.0176759165351685	0.0005445257580669	0.0040195284773307	0.013668523130829	0.0394383889219714	0.0053338651715578	0.0115919570164661	0.0187133653704812	0.0147885635252705	0.0633832742594306	0.0069240143016718	0.0186890957662952	0.0	0.0	0.0	0.0054393217910719	0.0	0.0054802555663109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035759774113904	0.0191941849401055
SLC26A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2077922077922076	0.0	0.0	0.8024948024948025	0.084084084084084	0.0	0.0	0.2210526315789473	0.0	0.0774120097227159	0.0836849002083238	0.0417241455872559	0.4495925193107485	0.0065471965164182	0.1344512091183419	0.0076563663154369	0.0258896091524593	0.1321079755255873	0.1257195055379456	0.1148704735730096	0.0298211403880336	0.2769225992843645	0.0032255466579319	0.0093677264448598	0.0565442663516079	0.0099398633555888	0.0308497033760132	0.0160002912391848	0.0067585853637929	0.0219216120781192	0.0106380878011579	0.0139161235533601	0.0105238850666668	0.0094235334469378	0.0066136928309659	0.0168671979699995	0.0019877027832329	0.0011327293075774	0.0037190978394843	0.0161206799468943	0.0061753928233616	0.0	0.0	0.0281685457822067	0.0054216143608356	0.0270156726385128	0.0274004169398944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0254537340636895	0.0035013887187497	0.0075804230494062
SLC26A3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1008902077151335	0.0	0.0	0.3033033033033033	0.0	0.0	0.0210526315789473	0.0	0.0	0.3615098328896222	0.0	0.5216798627941772	0.1690764351454692	0.0	0.0	0.0	0.0288266895894236	0.0	0.0	0.3282026395834493	0.3277832875551638	0.0700136227235718	0.3123277154940129	0.0	0.6196793847469177	0.011160934588444	0.3969014337769171	0.1807913236462294	0.6322867686069819	0.7353024416561417	0.5546148918549334	0.22066315515758	0.3783702161412189	0.3796471857000824	0.4691024529196893	0.0092204324565345	0.3722613391756111	0.6895601112014117	0.1520583936716142	0.1614643110806384	0.0725503490236224	0.0106190490304397	0.0	0.0054042790104949	0.0	0.0	0.0128235552241524	0.0	0.0	0.0	0.0548123931391992	0.0227705898582289	0.0	0.0130312721177469	0.0	0.0077164928659642
SLC26A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1254612546125461	0.0	0.0	0.3435374149659864	0.0	0.0	0.0222222222222222	0.0	0.0964205636858832	0.2517091687716946	0.1750875110323962	0.0755696533929025	0.1520635369581803	0.1213524458257041	0.2278722855876534	0.3659858494962228	0.0271639116910926	0.0709707596722576	0.1303609826977927	0.0036636444754738	0.1499766579513077	0.0658544884017064	0.3582757931361776	0.2630646426397481	0.1177244533488933	0.008070112014479	0.0944749221679842	0.0443774576398704	0.1011185201150191	0.005326798304136	0.0096460911177148	0.0978162422633893	0.0036839201557653	0.0992623121396362	0.0101513234411726	0.2378902990061804	0.116322537718804	0.2464617968200191	0.1963507047907185	0.108098982318142	0.0	0.0106130448455519	0.0842032227597083	0.0160512454638355	0.0	0.0108358114987342	0.0	0.0409226143436698	0.0748126311480491	0.0204485587297378	0.0541379661680871	0.0227420281917142	0.0559235676290582	0.0381755643473394	0.0	0.0075535369924124
SLC29A3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1263157894736842	0.0	0.0589216814423353	0.0893353803643838	0.1464830861514185	0.0330037039356512	0.0107310030000616	0.0293667778201022	0.0122669792488908	0.0087221333519927	0.0132212137351137	0.0306576498326585	0.0631415358424361	0.0110260375143067	0.0397488681259029	0.0180944649268619	0.0056150787445614	0.0640698143484984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0361821830771496	0.0	0.0	0.0054219997392511	0.0	0.0054859157063949	0.0128258832665275	0.0	0.0248961882213661	0.0	0.0	0.0	0.0	0.0126082565481941	0.0	0.0152043478839396
SLC2A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2830578512396695	0.0	0.0	0.0	0.0	0.0	0.0	0.0412340645231508	0.1087212946523618	0.3729575526657999	0.0876607324847356	0.2952165998209842	0.1593428497794337	0.1250991523094654	0.0334762497386774	0.0462863944509966	0.3456903256403773	0.4829344089283673	0.0294029598535426	0.0734619625317002	0.0657435325935161	0.0399913478270276	0.1641054196196003	0.0199760474372776	0.0468469935281883	0.0703671551150386	0.0546584151676266	0.0370388681127119	0.045609105472633	0.0423782658372634	0.0120418554105767	0.0059606411851875	0.0366411465515465	0.0382761823966249	0.0108712138087137	0.0146697826237522	0.072602981855776	0.0695549800296945	0.0046793104201203	0.0	0.0	0.0	0.005446638033488	0.0	0.005494688830119	0.0	0.0	0.0	0.0	0.0	0.0227659464293143	0.0	0.0	0.0	0.0
SLC2A2	0.6546546546546546	0.0	1.0	0.0	0.0	0.0	0.1870967741935484	0.4372294372294372	0.0	0.3491735537190084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1482800219687479	0.0	0.0	0.0304243822110101	0.0832546446708968	0.1065907231419631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3697701733247458	0.1068132131823011	0.1529594908277866	0.1001584217544354	0.0725357947869863	0.2775347247277188	0.2433537665976478	0.2978000629051189	0.117818470258918	0.0873827147392281	0.2475132158738071	0.0361707593026721	0.1340933677841898	0.1776454792238289	0.0101503348605778	0.2934430176475506	0.0	0.0	0.0	0.0054440181022171	0.0	0.0164606626669773	0.0	0.0409357257395093	0.100063664804549	0.0410749206594624	0.0	0.0227733828728518	0.0	0.0	0.0035959662501799	0.011583672226629
SLC2A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6706231454005934	0.0	0.0	0.0	0.0	0.0	0.0842105263157894	0.0	0.5967132852095783	0.5048081079449483	0.4198265644634117	0.1884199291102449	0.3046166934031117	0.3251558715166755	0.0254767856811697	0.0690216300276189	0.0302848663976453	0.120283247382586	0.0715990216688916	0.2225895595982385	0.2608445598987939	0.2266160225243474	0.0816485983778193	0.4569959624376124	0.0049797336159704	0.0117640676042395	0.0191477210378187	0.0230855147453213	0.0160622483955264	0.0119176671567809	0.0031645544691015	0.0155033811877679	0.0083443754859534	0.0113431394132239	0.020339067640276	0.0290148282178306	0.0143446186057781	0.0223370732977985	0.0081965973677587	0.0039413939395924	0.0	0.0105801496802411	0.0272664184974196	0.0054181219001729	0.0	0.0054425718090548	0.0	0.040868097431419	0.0248053418790058	0.0	0.0	0.0	0.0	0.0126534740404301	0.0	0.0077487637285618
SLC2A9	0.0	0.0	0.5594713656387666	0.4069767441860465	0.0	0.5176767676767676	0.0	0.0	0.2522255192878337	0.2685950413223141	0.0	0.0	0.0	0.0	0.0	0.0	0.0288610519590152	0.1289822106645438	0.1607379310974593	0.005712728698538	0.1127177886373814	0.0672553556880671	0.0431733611386373	7.752639913436075e-05	0.1156970937234983	0.1247134381565666	0.0051465208143652	0.2376743007622263	0.0264708100270831	0.0185572954163953	0.1153906047492626	0.0215114769929675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053018837084749	0.0	0.0054411745081224	0.0	0.0110006846329832	0.0	0.0409261517784266	0.0	0.0	0.0	0.0227630573042522	0.0	0.0129275945145509	0.0036032275977432	0.0229949143178493
SLC33A1	0.0	0.0	0.0	0.0	0.0	0.0	0.3462365591397849	0.4372294372294372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036944625485844	0.0049311119687463	0.0510362583428283	0.0026139848035354	0.0065014632312649	0.044799223024022	0.0105181221340928	0.0265008554480772	0.0404212172157607	0.0474627587446874	0.0738882119885727	0.0243569627121696	0.0141368131812005	0.0243828721843402	0.1025910408424731	0.0256934686186538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005307819680491	0.0279456240845078	0.0	0.0536643799096501	0.0	0.0	0.0404367293278479	0.0	0.0195997138586987	0.1086877895884586	0.0	0.0	0.0	0.0	0.0073808006253922
SLC34A1	0.0	0.0	0.0	0.0	0.0	0.0	0.7139784946236559	0.2412060301507537	0.0	0.3342175066312997	0.8539823008849557	0.0952380952380952	0.0	0.0	0.0	0.22265625	0.1018272414702335	0.1893545408612208	0.1098639424445651	0.1603100011436531	0.0924040850968239	0.0628457636510777	0.4344744092453049	0.4830229273065442	0.1587488850519292	0.0539117699260123	0.0229545249929019	0.3656547460233071	0.1557426250486323	0.2116469898975982	0.0	0.0	0.2545900426513165	0.0539523790441823	0.0212575772382315	0.2424898208759826	0.0032323022589704	0.2107539815261246	0.0096003084879413	0.4556596439724181	0.1953210347798656	0.0678140905626078	0.0585799598343401	0.1305222225782606	0.2890888120547454	0.1979109342430695	0.0157139104017599	0.0334756351459741	0.0	0.0106080697144367	0.0	0.0163220627812917	0.0270732211355322	0.0054869331056895	0.0	0.0	0.0749544557079127	0.0204893485439793	0.0	0.0	0.0	0.0	0.0	0.0076476151670544
SLC34A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2522255192878337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1594967213352299	0.4175529021532801	0.0499521884710046	0.1079654281736602	0.1020989249942637	0.3086738747626273	0.0958251407939241	0.2757012544024641	0.3720846931491546	0.1365269092477346	0.4584639044542381	0.2201664418994429	0.1427048167215771	0.06406958265952	0.5710741037036643	0.1085331101111871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053081106200073	0.0261396100223333	0.0105572048797167	0.0	0.0108718635579852	0.0	0.1224443926761435	0.0249918779905395	0.0813593928300161	0.0	0.0227321291979708	0.0281076903532943	0.0382073632665317	0.0108021721477342	0.0148976810423965
SLC34A3	0.0	0.3196986006458558	0.0	0.0	0.3950617283950617	0.0	0.0	0.0	0.3531157270029673	0.0	0.0	0.0	0.0	0.3788819875776397	0.2947368421052632	0.0	0.0205193881181036	0.0423435367393183	0.0425781855187703	0.0279460282474017	0.0107281620473256	0.1877646856807248	0.2728495536790688	0.5094896119892521	0.1064328414276009	0.0129182436062667	0.0889527325940297	0.0605707281797826	0.0089044686011145	0.0462831118654169	0.0157541638713122	0.0585073997456888	0.0735568536197807	0.0650136136368411	0.0242778395732579	0.0860622753740278	0.0446177125238423	0.1992087140440654	0.1181480217163243	0.0361697498067119	0.1838076513541	0.1028012341557709	0.1460957920435519	0.1104313264711645	0.0383303633672225	0.3389414142011051	0.0124346976337217	0.1268875573423155	0.0	0.0	0.0276613748053865	0.0	0.0	0.0109949924905531	0.0128248461519139	0.0	0.0250309657004446	0.0	0.0	0.0	0.0	0.0252755407558437	0.0	0.0038257267992714
SLC35A1	0.8219696969696969	0.4537389100126744	0.0	0.0	0.3793103448275863	0.0	0.0	0.0	0.0	0.6710875331564987	0.0	0.0	0.0	0.2880258899676376	0.0	0.0	0.0575119418151283	0.0250459905707256	0.1131350013030668	0.0613120493828862	0.0211165943435476	0.0198274179144453	0.0095397850544604	0.0069939643824075	0.0260952641320855	0.1209442764054953	0.1550943210136373	0.027208237636838	0.0699348158644672	0.014700317649636	0.0127530194220112	0.0692971205027794	0.0099888092371538	0.0022139902886051	0.0057867664923271	0.0049841462520849	0.0084658323784882	0.0060836474161887	0.0112211953369089	0.000478272063437	0.0014443878504802	0.0087280018468165	0.0096867957487982	0.0054440762579134	0.0027552002450353	0.0013053475864723	0.0058146596155717	0.0100753905684513	0.0	0.0053091526379372	0.028099464649865	0.0106857565848051	0.0	0.0	0.0128224802483229	0.0409160227016236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038568619293451
SLC35C1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1156462585034013	0.0	0.0	0.0	0.0	0.0182108827944049	0.0392400443752716	0.0186801484310341	0.0391542756843178	0.04894411078533	0.1117465679095726	0.0316333394501658	0.0602573635091571	0.0006564458538442	0.0326274679895277	0.0489281695923396	0.0107023161153638	0.0085513808042963	0.0551668743341531	0.0555909332351848	0.0269608903211171	0.0541241797442243	0.0515428341038532	0.0372903185017835	0.0608825626760747	0.0502218373093187	0.0071769201379391	0.0439450149913168	0.0463824467664093	0.0740429429108827	0.0072429326153548	0.0189775333158028	0.0684466173433303	0.0866105992606928	0.17756682275343	0.0034764301047417	0.061480376144905	0.0	0.0051361241236318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227688314970486	0.0	0.0	0.0	0.0038294450895576
SLC37A4	0.4864864864864864	0.0	0.7136563876651983	0.0	0.0	0.0	0.0	0.1255411255411255	0.2759643916913946	0.2479338842975207	0.0	0.1291291291291291	0.2467532467532468	0.3074534161490683	0.0	0.0	0.0998509687393844	0.0065354521098142	0.0224126302008959	0.0223138428283278	0.0012732844486078	0.031776078292704	0.0651670873512667	0.0309809136638079	0.0633702096307105	0.065697047079193	0.032640391904273	0.1040780597968004	0.0095015340401655	0.0023096672667698	0.0209631960061778	0.0824038856042684	0.0584463267182806	0.0098545793064992	0.0205097588575904	0.0150656753196016	0.007426812729093	0.0198498771999721	0.0143272041186209	0.0181250307811907	0.0263602669037545	0.0209037343398378	0.0123945279894497	0.0214569256591063	0.0238406268330544	0.020741943030063	0.0099007077805734	0.0282069465038579	0.0	0.0052717503971262	0.0	0.0106192141778152	0.0	0.0	0.0256587907094521	0.1226031266000459	0.0	0.0	0.0	0.0454997434423824	0.0	0.0	0.0	0.0037878748876368
SLC3A1	0.0	0.0	0.3480176211453745	0.0521472392638036	0.0	0.0	0.0	0.0402010050251256	0.0	0.0	0.0	0.1564625850340136	0.0	0.0	0.0	0.0	0.0256566297584167	0.1721052843657452	0.1082510187508587	0.1369635871381933	0.0625517924241484	0.1113126451072331	0.0322922412935969	0.004025767016411	0.2992330817172403	0.0930536050412547	0.0921277385380044	0.114447271931089	0.0384744934596053	0.1239183231918082	0.0599136467012992	0.2276435058557867	0.3092823326474785	0.1576373926545543	0.2582298284248216	0.0510947763950756	0.5031372107119154	0.4199116943291442	0.2263180559764301	0.3735302292936496	0.2437727768759905	0.2062159479166787	0.3102481775328113	0.2260848540380335	0.2402565065902839	0.4202137245788469	0.0345909840687068	0.8474645136785497	0.0	0.0105897772814975	0.0	0.0	0.0265097116330007	0.010890610964002	0.0	0.2443888808935817	0.0	0.0398030443185025	0.0542082209546543	0.0227284921970087	0.0	0.0127346442972056	0.0036012836113072	0.0110576538268846
SLC40A1	0.0	0.0	0.1806167400881057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1490833586399129	0.0544863843619608	0.2756732320158204	0.0703281511300858	0.0521496757119899	0.0667865929753788	0.0055952365610843	0.0147428274800863	0.0392740213988663	0.1161493390452447	0.1712152175564557	0.1432756635789099	0.0637583495050011	0.0055928068701757	0.0526199169307159	0.0795053039304998	0.0019586586065142	0.0228028858672189	0.0893848675038128	0.0034335517519262	0.0757592896405083	0.1530466621349154	0.0507440629773168	0.0362663593530883	0.0004726104139161	0.0219673600855911	0.0681771311471204	0.1080344254589704	0.0117809826607661	0.2172226492433813	0.0151983622421948	0.0089708581534544	0.0	0.0159395583561337	0.0	0.0	0.0	0.0054968446201197	0.0	0.0409537211371619	0.0	0.0817466081563263	0.0	0.0	0.0	0.0	0.0036034497526838	0.003878052850313
SLC44A3	0.0	0.3832077502691065	0.1497797356828194	0.3459302325581395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1741741741741742	0.0	0.2888198757763976	0.0	0.0	0.0966078005164151	0.0528511059738052	0.092351092698979	0.0246544370458918	0.1129431916361847	0.1383888870989093	0.0459207544060006	0.0227838626263503	0.0841895765046712	0.0380762760406712	0.1236706209282976	0.024581566010603	0.0200312557725038	0.0022441338325639	0.0203901834066956	0.0298841032604304	0.1627723605746404	0.0725643692229858	0.1213626087128778	0.0221825592816985	0.0378781127437672	0.0233480039380265	0.0313898280181577	0.070668834111815	0.0510244731011338	0.0661386815050937	0.0312836116078843	0.0182721601097967	0.0571607602899736	0.2940388983457693	0.0255342847027348	0.1435387179155417	0.0	0.005303994773858	0.0279198759930187	0.0054144115093239	0.0	0.0108983664494276	0.0256251643791526	0.0	0.0248924528980042	0.0	0.0	0.0	0.0	0.0374177638334286	0.0	0.0263847219300271
SLC45A2	0.0	0.0	0.0	0.2668711656441718	0.0	0.0	0.0	0.0	0.0	0.8063660477453582	0.7831858407079646	0.0	0.0	0.0	0.0	0.0	0.0423720706414402	0.0433620961516796	0.1193767056310207	0.1195798351062122	0.1115374879312531	0.2091207647704518	0.0262763923485183	0.0924012284585807	0.0348284544995557	0.0573508166218317	0.0615417472071618	0.5327374929664834	0.0291002284258308	0.1049509685169926	0.0214836219305908	0.071138080567027	0.1792982306885034	0.0617711455467587	0.0901545067510322	0.0420441078581877	0.0586272807543076	0.0993922665111377	0.2259707972565271	0.4211188784815435	0.2255939432485926	0.1069049412428751	0.1677644177085044	0.3401583519599997	0.0724508044999548	0.1170494469714997	0.0735409718259462	0.152050348202145	0.0306950495937777	0.0053081100621635	0.0	0.0108748002263611	0.0	0.0109866274636466	0.0	0.1226609384546776	0.0	0.0614375190234699	0.0548094695299553	0.0227582902210788	0.0278839271463936	0.0129972659049613	0.0	0.0191776880980014
SLC45A3	0.2162162162162162	0.0	0.0	0.0	0.0	0.0	0.1333333333333333	0.0	0.0	0.0	0.0	0.0	0.3181818181818183	0.0	0.3052631578947368	0.0	0.0782146882891863	2.3485435529571425e-05	0.0584982481099659	0.0360984513876117	0.0100376169671519	0.0500814855061759	0.0623312083084398	0.0129048461156039	0.0880510930817965	0.0020862095993149	0.0371633869936594	0.0067617693619243	0.0218600501499871	0.0299366893858655	0.0598574582538544	0.009027861131822	0.0298497335907321	0.0203925458065558	0.00638889378532	0.0006281626538125	0.005626503722516	0.0070445035017862	0.0136667864101944	0.0262237350680507	0.0072321514328734	0.0605100854346785	0.0203769644554137	0.0081490624404621	0.0119293152947429	0.00863813307764	0.0033125699761804	0.0170260392989993	0.0	0.0052774740472083	0.0841112893811808	0.0	0.0	0.0	0.025660189142002	0.0	0.0	0.0	0.0	0.0227654750064885	0.0	0.0129213143339708	0.0	0.0076686563561439
SLC49A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC4A1	0.0	0.3993541442411195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2882882882882883	0.0	0.0	0.0842105263157894	0.3762376237623764	0.0	0.0	0.0	0.0	0.3005171281975674	0.0	0.6170595968963604	0.7991771105331646	0.0	0.4107288955115023	0.0	0.2343817865653383	0.0	0.3209599765380672	0.2594123765973292	0.217460866046585	0.4063073169886404	0.2435971167923008	0.3587970286699354	0.3134602096315072	0.1751534077803999	0.3933492218521052	0.1265770545034785	0.0415684303692902	0.21239952807823	0.1323279874015185	0.3736635987360442	0.2043673746210344	0.3082529177981109	0.2350463162570419	0.0236100619446776	0.0396696649470814	0.0	0.0106150327284896	0.0556130334309602	0.0054273794105659	0.0	0.0049387033119139	0.0	0.0408323613199918	0.0	0.0605530156080235	0.0544651232023804	0.0682315708864817	0.0	0.0382031672404494	0.0	0.0152766986453122
